,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
1405,None,Bounded NBD,Low,Low,10000,11,0.952381,0.952381,0.952381
1406,None,Bounded NBD,High,High,10000,11,1.0,0.7889688,0.8820375
1407,None,Bounded NBD,Medium,Low,10000,11,1.0,0.9191919,0.9578947
1408,None,Bounded NBD,Low,Low,10000,13,0.9836066,0.952381,0.9677419
1409,None,Bounded NBD,Medium,High,10000,13,0.9903382,0.8418891,0.9100999
1410,None,Bounded NBD,Very High,High,10000,13,0.9975981,0.8356808,0.9094891
1411,None,Bounded NBD,Very High,Low,10000,13,1.0,0.921762,0.9592884
1412,None,Bounded NBD,High,High,10000,13,0.9879397,0.7857714,0.8753339
1413,None,Bounded NBD,High,Low,10000,13,1.0,0.9353035,0.9665704
1414,None,Bounded NBD,Medium,Low,10000,13,1.0,0.9191919,0.9578947
1415,None,Bounded NBD,Low,High,10000,13,0.8644068,0.85,0.8571429
1416,None,Bounded NBD,Very High,Low,10000,15,1.0,0.921762,0.9592884
1417,None,Bounded NBD,Medium,Low,10000,15,1.0,0.9252525,0.9611752
1418,None,Bounded NBD,High,High,10000,15,0.9888889,0.7825739,0.8737171
1419,None,Bounded NBD,High,Low,10000,15,1.0,0.936901,0.9674227
1420,None,Bounded NBD,Very High,High,10000,15,0.9919614,0.8276325,0.9023766
1421,None,Bounded NBD,Medium,High,10000,15,0.9878049,0.8316222,0.90301
1422,None,Bounded NBD,Low,Low,10000,15,0.9677419,0.952381,0.96
1423,None,Bounded NBD,Low,High,10000,15,0.8947368,0.85,0.8717949
1424,None,Bounded NBD,Low,Low,10000,17,0.9836066,0.952381,0.9677419
1425,None,Bounded NBD,Medium,High,10000,17,0.9832936,0.8459959,0.9094923
1426,None,Bounded NBD,High,High,10000,17,0.9969605,0.7865707,0.8793566
1427,None,Bounded NBD,Very High,Low,10000,17,1.0,0.921762,0.9592884
1428,None,Bounded NBD,Medium,Low,10000,17,1.0,0.9252525,0.9611752
1429,None,Bounded NBD,Very High,High,10000,17,0.9960032,0.8356808,0.9088257
1430,None,Bounded NBD,High,Low,10000,17,1.0,0.9392971,0.9686985
1431,None,Bounded NBD,Low,High,10000,17,0.8928571,0.8333333,0.862069
1432,None,Bounded NBD,Medium,High,10000,19,0.9856802,0.8480493,0.9116998
1433,None,Bounded NBD,Low,Low,10000,19,0.9836066,0.952381,0.9677419
1434,None,Bounded NBD,Low,High,10000,19,0.9107143,0.85,0.8793103
1435,None,Bounded NBD,Very High,Low,10000,19,1.0,0.921762,0.9592884
1436,None,Bounded NBD,High,High,10000,19,0.9969819,0.7921663,0.8828508
1437,None,Bounded NBD,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1438,None,Bounded NBD,Very High,High,10000,19,0.9959968,0.8343394,0.9080292
1439,None,Bounded NBD,High,Low,10000,19,1.0,0.9353035,0.9665704
1440,No Empirical,Pitman,Very High,High,10000,0,0.997539,0.81556,0.897417
1441,No Empirical,Pitman,High,High,10000,0,0.9969104,0.773781,0.8712871
1442,No Empirical,Pitman,Very High,Low,10000,0,1.0,0.921762,0.9592884
1443,No Empirical,Pitman,Medium,Low,10000,0,1.0,0.9191919,0.9578947
1444,No Empirical,Pitman,Low,High,10000,0,1.0,0.75,0.8571429
1445,No Empirical,Pitman,Low,Low,10000,0,0.9677419,0.952381,0.96
1446,No Empirical,Pitman,High,Low,10000,0,1.0,0.9353035,0.9665704
1447,No Empirical,Pitman,Medium,High,10000,0,0.9846154,0.788501,0.8757127
1448,No Empirical,Pitman,Very High,High,10000,2,0.997545,0.8175721,0.8986362
1449,No Empirical,Pitman,High,High,10000,2,1.0,0.7609912,0.864276
1450,No Empirical,Pitman,Low,High,10000,2,1.0,0.8333333,0.9090909
1451,No Empirical,Pitman,High,Low,10000,2,1.0,0.936901,0.9674227
1452,No Empirical,Pitman,Medium,Low,10000,2,1.0,0.9292929,0.9633508
1453,No Empirical,Pitman,Low,Low,10000,2,0.9836066,0.952381,0.9677419
1454,No Empirical,Pitman,Medium,High,10000,2,0.9948849,0.798768,0.8861048
1455,No Empirical,Pitman,Very High,Low,10000,2,1.0,0.9230769,0.96
1456,No Empirical,Pitman,Medium,Low,10000,4,1.0,0.9232323,0.960084
1457,No Empirical,Pitman,Low,Low,10000,4,0.9677419,0.952381,0.96
1458,No Empirical,Pitman,High,Low,10000,4,1.0,0.9337061,0.9657166
1459,No Empirical,Pitman,Medium,High,10000,4,0.9949875,0.8151951,0.8961625
1460,No Empirical,Pitman,Very High,Low,10000,4,1.0,0.9230769,0.96
1461,No Empirical,Pitman,Low,High,10000,4,1.0,0.7666667,0.8679245
1462,No Empirical,Pitman,High,High,10000,4,1.0,0.7761791,0.8739874
1463,No Empirical,Pitman,Very High,High,10000,4,1.0,0.8236083,0.9032733
1464,No Empirical,Pitman,High,High,10000,6,1.0,0.7617906,0.8647913
1465,No Empirical,Pitman,Low,High,10000,6,1.0,0.8,0.8888889
1466,No Empirical,Pitman,Very High,Low,10000,6,1.0,0.921762,0.9592884
1467,No Empirical,Pitman,High,Low,10000,6,1.0,0.9361022,0.9669967
1468,No Empirical,Pitman,Very High,High,10000,6,1.0,0.8182428,0.9000369
1469,No Empirical,Pitman,Low,Low,10000,6,0.9836066,0.952381,0.9677419
1470,No Empirical,Pitman,Medium,High,10000,6,0.9897172,0.7905544,0.8789954
1471,No Empirical,Pitman,Medium,Low,10000,6,1.0,0.9191919,0.9578947
1472,No Empirical,Pitman,Very High,Low,10000,8,1.0,0.9230769,0.96
1473,No Empirical,Pitman,Medium,Low,10000,8,1.0,0.9191919,0.9578947
1474,No Empirical,Pitman,Low,Low,10000,8,0.9836066,0.952381,0.9677419
1475,No Empirical,Pitman,Medium,High,10000,8,0.9897436,0.7926078,0.8802737
1476,No Empirical,Pitman,Low,High,10000,8,1.0,0.7666667,0.8679245
1477,No Empirical,Pitman,High,Low,10000,8,1.0,0.9400958,0.9691231
1478,No Empirical,Pitman,High,High,10000,8,1.0,0.7689848,0.869408
1479,No Empirical,Pitman,Very High,High,10000,8,1.0,0.8175721,0.899631
1480,No Empirical,Pitman,Very High,Low,10000,10,1.0,0.921762,0.9592884
1481,No Empirical,Pitman,Low,Low,10000,10,0.9677419,0.952381,0.96
1482,No Empirical,Pitman,High,High,10000,10,1.0,0.7689848,0.869408
1483,No Empirical,Pitman,Low,High,10000,10,1.0,0.7333333,0.8461538
1484,No Empirical,Pitman,Very High,High,10000,10,1.0,0.8169014,0.8992248
1485,No Empirical,Pitman,Medium,Low,10000,10,1.0,0.9232323,0.960084
1486,No Empirical,Pitman,Medium,High,10000,10,0.9949367,0.8069815,0.8911565
1487,No Empirical,Pitman,High,Low,10000,10,1.0,0.936901,0.9674227
1488,No Empirical,Pitman,Very High,High,10000,12,1.0,0.8122066,0.8963731
1489,No Empirical,Pitman,Low,Low,10000,12,0.9836066,0.952381,0.9677419
1490,No Empirical,Pitman,Medium,High,10000,12,0.9849246,0.8049281,0.8858757
1491,No Empirical,Pitman,High,High,10000,12,1.0,0.7482014,0.8559671
1492,No Empirical,Pitman,Low,High,10000,12,1.0,0.7666667,0.8679245
1493,No Empirical,Pitman,Very High,Low,10000,12,1.0,0.921762,0.9592884
1494,No Empirical,Pitman,Medium,Low,10000,12,1.0,0.9191919,0.9578947
1495,No Empirical,Pitman,High,Low,10000,12,1.0,0.9337061,0.9657166
1496,No Empirical,Pitman,High,Low,10000,14,1.0,0.9408946,0.9695473
1497,No Empirical,Pitman,Low,Low,10000,14,0.9836066,0.952381,0.9677419
1498,No Empirical,Pitman,Low,High,10000,14,1.0,0.8166667,0.8990826
1499,No Empirical,Pitman,Very High,High,10000,14,1.0,0.8182428,0.9000369
1500,No Empirical,Pitman,Medium,Low,10000,14,1.0,0.9191919,0.9578947
1501,No Empirical,Pitman,High,High,10000,14,0.9978495,0.7418066,0.8509858
1502,No Empirical,Pitman,Very High,Low,10000,14,1.0,0.921762,0.9592884
1503,No Empirical,Pitman,Medium,High,10000,14,0.9818653,0.7782341,0.8682703
1504,No Empirical,Pitman,Medium,Low,10000,16,1.0,0.9232323,0.960084
1505,No Empirical,Pitman,Very High,High,10000,16,1.0,0.8195842,0.9008478
1506,No Empirical,Pitman,High,Low,10000,16,1.0,0.9337061,0.9657166
1507,No Empirical,Pitman,Low,High,10000,16,1.0,0.8,0.8888889
1508,No Empirical,Pitman,Very High,Low,10000,16,1.0,0.921762,0.9592884
1509,No Empirical,Pitman,High,High,10000,16,0.9968254,0.7529976,0.8579235
1510,No Empirical,Pitman,Low,Low,10000,16,0.9836066,0.952381,0.9677419
1511,No Empirical,Pitman,Medium,High,10000,16,0.9873737,0.8028747,0.8856172
1512,No Empirical,Pitman,High,High,10000,18,1.0,0.7729816,0.8719567
1513,No Empirical,Pitman,Very High,High,10000,18,1.0,0.8195842,0.9008478
1514,No Empirical,Pitman,Low,High,10000,18,1.0,0.7833333,0.8785047
1515,No Empirical,Pitman,Very High,Low,10000,18,1.0,0.921762,0.9592884
1516,No Empirical,Pitman,Low,Low,10000,18,0.9677419,0.952381,0.96
1517,No Empirical,Pitman,High,Low,10000,18,1.0,0.9376997,0.9678483
1518,No Empirical,Pitman,Medium,High,10000,18,0.9895013,0.7741273,0.8686636
1519,No Empirical,Pitman,Medium,Low,10000,18,1.0,0.9191919,0.9578947
1520,No Empirical,Pitman,High,Low,10000,3,1.0,0.9376997,0.9678483
1521,No Empirical,Pitman,High,High,10000,3,1.0,0.7753797,0.8734804
1522,No Empirical,Pitman,Medium,Low,10000,3,1.0,0.9191919,0.9578947
1523,No Empirical,Pitman,Low,Low,10000,3,0.9836066,0.952381,0.9677419
1524,No Empirical,Pitman,Very High,Low,10000,3,1.0,0.921762,0.9592884
1525,No Empirical,Pitman,Very High,High,10000,3,0.99674,0.8202549,0.8999264
1526,No Empirical,Pitman,Medium,High,10000,3,0.9872774,0.7967146,0.8818182
1527,No Empirical,Pitman,Low,High,10000,3,1.0,0.7833333,0.8785047
1528,No Empirical,Pitman,Medium,Low,10000,5,1.0,0.9191919,0.9578947
1529,No Empirical,Pitman,High,High,10000,5,0.9968783,0.7657874,0.8661844
1530,No Empirical,Pitman,High,Low,10000,5,1.0,0.9353035,0.9665704
1531,No Empirical,Pitman,Very High,Low,10000,5,1.0,0.921762,0.9592884
1532,No Empirical,Pitman,Low,High,10000,5,1.0,0.8166667,0.8990826
1533,No Empirical,Pitman,Low,Low,10000,5,0.9677419,0.952381,0.96
1534,No Empirical,Pitman,Very High,High,10000,5,1.0,0.8182428,0.9000369
1535,No Empirical,Pitman,Medium,High,10000,5,0.9924242,0.8069815,0.8901472
1536,No Empirical,Pitman,Low,High,10000,7,1.0,0.8166667,0.8990826
1537,No Empirical,Pitman,High,Low,10000,7,1.0,0.936901,0.9674227
1538,No Empirical,Pitman,Low,Low,10000,7,0.9836066,0.952381,0.9677419
1539,No Empirical,Pitman,Medium,High,10000,7,0.9947507,0.7782341,0.8732719
1540,No Empirical,Pitman,High,High,10000,7,0.9968944,0.7697842,0.8687415
1541,No Empirical,Pitman,Medium,Low,10000,7,1.0,0.9191919,0.9578947
1542,No Empirical,Pitman,Very High,Low,10000,7,1.0,0.921762,0.9592884
1543,No Empirical,Pitman,Very High,High,10000,7,1.0,0.8122066,0.8963731
1544,No Empirical,Pitman,High,High,10000,9,1.0,0.753797,0.8596171
1545,No Empirical,Pitman,Low,Low,10000,9,0.9677419,0.952381,0.96
1546,No Empirical,Pitman,High,Low,10000,9,1.0,0.936901,0.9674227
1547,No Empirical,Pitman,Very High,High,10000,9,1.0,0.8108652,0.8955556
1548,No Empirical,Pitman,Very High,Low,10000,9,1.0,0.921762,0.9592884
1549,No Empirical,Pitman,Medium,Low,10000,9,1.0,0.9191919,0.9578947
1550,No Empirical,Pitman,Medium,High,10000,9,0.9891892,0.75154,0.8541424
1551,No Empirical,Pitman,Low,High,10000,9,1.0,0.7833333,0.8785047
1552,No Empirical,Pitman,Low,High,10000,11,1.0,0.7666667,0.8679245
1553,No Empirical,Pitman,Medium,Low,10000,11,0.9956236,0.9191919,0.9558824
1554,No Empirical,Pitman,Medium,High,10000,11,0.989899,0.8049281,0.8878822
1555,No Empirical,Pitman,Very High,High,10000,11,1.0,0.8148893,0.8980044
1556,No Empirical,Pitman,Low,Low,10000,11,0.9836066,0.952381,0.9677419
1557,No Empirical,Pitman,High,Low,10000,11,1.0,0.9392971,0.9686985
1558,No Empirical,Pitman,Very High,Low,10000,11,1.0,0.921762,0.9592884
1559,No Empirical,Pitman,High,High,10000,11,1.0,0.7729816,0.8719567
1560,No Empirical,Pitman,Very High,High,10000,13,1.0,0.813548,0.8971893
1561,No Empirical,Pitman,Medium,Low,10000,13,1.0,0.9252525,0.9611752
1562,No Empirical,Pitman,Low,Low,10000,13,0.9836066,0.952381,0.9677419
1563,No Empirical,Pitman,High,High,10000,13,1.0,0.7553957,0.8606557
1564,No Empirical,Pitman,High,Low,10000,13,1.0,0.9337061,0.9657166
1565,No Empirical,Pitman,Very High,Low,10000,13,1.0,0.921762,0.9592884
1566,No Empirical,Pitman,Medium,High,10000,13,0.9897436,0.7926078,0.8802737
1567,No Empirical,Pitman,Low,High,10000,13,1.0,0.7666667,0.8679245
1568,No Empirical,Pitman,Very High,High,10000,15,0.9975329,0.813548,0.896195
1569,No Empirical,Pitman,Very High,Low,10000,15,1.0,0.921762,0.9592884
1570,No Empirical,Pitman,Medium,High,10000,15,0.9973404,0.7700205,0.8690614
1571,No Empirical,Pitman,Low,High,10000,15,1.0,0.7833333,0.8785047
1572,No Empirical,Pitman,Low,Low,10000,15,0.9677419,0.952381,0.96
1573,No Empirical,Pitman,High,Low,10000,15,1.0,0.9353035,0.9665704
1574,No Empirical,Pitman,High,High,10000,15,1.0,0.773781,0.8724651
1575,No Empirical,Pitman,Medium,Low,10000,15,1.0,0.9191919,0.9578947
1576,No Empirical,Pitman,Medium,High,10000,17,0.9947644,0.7802875,0.8745685
1577,No Empirical,Pitman,Very High,High,10000,17,1.0,0.8182428,0.9000369
1578,No Empirical,Pitman,Low,High,10000,17,0.9795918,0.8,0.8807339
1579,No Empirical,Pitman,Low,Low,10000,17,0.9677419,0.952381,0.96
1580,No Empirical,Pitman,High,Low,10000,17,1.0,0.9337061,0.9657166
1581,No Empirical,Pitman,High,High,10000,17,1.0,0.7713829,0.8709386
1582,No Empirical,Pitman,Very High,Low,10000,17,1.0,0.921762,0.9592884
1583,No Empirical,Pitman,Medium,Low,10000,17,1.0,0.9252525,0.9611752
1584,No Empirical,Pitman,Low,High,10000,19,1.0,0.7666667,0.8679245
1585,No Empirical,Pitman,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1586,No Empirical,Pitman,High,High,10000,19,1.0,0.7665867,0.8678733
1587,No Empirical,Pitman,High,Low,10000,19,1.0,0.9376997,0.9678483
1588,No Empirical,Pitman,Low,Low,10000,19,0.9836066,0.952381,0.9677419
1589,No Empirical,Pitman,Very High,Low,10000,19,1.0,0.921762,0.9592884
1590,No Empirical,Pitman,Very High,High,10000,19,1.0,0.8249497,0.9040794
1591,No Empirical,Pitman,Medium,High,10000,19,0.9948849,0.798768,0.8861048
1592,No Empirical,Pitman,Medium,High,10000,20,0.9949749,0.8131417,0.8949153
1593,No Empirical,Pitman,Very High,Low,10000,20,1.0,0.921762,0.9592884
1594,No Empirical,Pitman,Low,Low,10000,20,1.0,0.952381,0.9756098
1595,No Empirical,Pitman,High,High,10000,20,1.0,0.7593925,0.863244
1596,No Empirical,Pitman,Low,High,10000,20,1.0,0.8166667,0.8990826
1597,No Empirical,Pitman,Very High,High,10000,20,1.0,0.8189135,0.9004425
1598,No Empirical,Pitman,Medium,Low,10000,20,1.0,0.9191919,0.9578947
1599,No Empirical,Pitman,High,Low,10000,20,1.0,0.9376997,0.9678483
1600,No Empirical,uniform,High,High,10000,0,0.9989463,0.7577938,0.8618182
1601,No Empirical,uniform,Very High,Low,10000,0,1.0,0.921762,0.9592884
1602,No Empirical,uniform,High,Low,10000,0,1.0,0.936901,0.9674227
1603,No Empirical,uniform,Medium,Low,10000,0,1.0,0.9191919,0.9578947
1604,No Empirical,uniform,Very High,High,10000,0,1.0,0.79611,0.8864824
1605,No Empirical,uniform,Low,Low,10000,0,0.375,0.952381,0.5381166
1606,No Empirical,uniform,Low,High,10000,0,0.4285714,0.8,0.5581395
1607,No Empirical,uniform,Medium,High,10000,0,0.9847716,0.7967146,0.8808173
1608,No Empirical,uniform,Medium,High,10000,2,0.9921466,0.7782341,0.872267
1609,No Empirical,uniform,High,Low,10000,2,1.0,0.9329073,0.9652893
1610,No Empirical,uniform,Very High,Low,10000,2,1.0,0.921762,0.9592884
1611,No Empirical,uniform,Medium,Low,10000,2,0.997807,0.9191919,0.9568875
1612,No Empirical,uniform,Very High,High,10000,2,1.0,0.7981221,0.8877285
1613,No Empirical,uniform,Low,High,10000,2,0.4210526,0.8,0.5517241
1614,No Empirical,uniform,Low,Low,10000,2,0.3636364,0.952381,0.5263158
1615,No Empirical,uniform,High,High,10000,2,1.0,0.7290168,0.8432732
1616,No Empirical,uniform,Low,High,10000,4,0.4528302,0.8,0.5783133
1617,No Empirical,uniform,High,High,10000,4,1.0,0.7466027,0.8549199
1618,No Empirical,uniform,High,Low,10000,4,1.0,0.9353035,0.9665704
1619,No Empirical,uniform,Low,Low,10000,4,0.4026846,0.952381,0.5660377
1620,No Empirical,uniform,Very High,High,10000,4,1.0,0.7934272,0.8848168
1621,No Empirical,uniform,Medium,High,10000,4,0.9800499,0.8069815,0.8851351
1622,No Empirical,uniform,Medium,Low,10000,4,1.0,0.9191919,0.9578947
1623,No Empirical,uniform,Very High,Low,10000,4,1.0,0.9230769,0.96
1624,No Empirical,uniform,Very High,Low,10000,6,1.0,0.921762,0.9592884
1625,No Empirical,uniform,Low,High,10000,6,0.4173913,0.8,0.5485714
1626,No Empirical,uniform,Medium,High,10000,6,0.9872774,0.7967146,0.8818182
1627,No Empirical,uniform,Medium,Low,10000,6,0.997807,0.9191919,0.9568875
1628,No Empirical,uniform,Very High,High,10000,6,1.0,0.7954393,0.8860665
1629,No Empirical,uniform,High,High,10000,6,1.0,0.736211,0.8480663
1630,No Empirical,uniform,Low,Low,10000,6,0.3921569,0.952381,0.5555556
1631,No Empirical,uniform,High,Low,10000,6,1.0,0.936901,0.9674227
1632,No Empirical,uniform,Very High,Low,10000,8,1.0,0.921762,0.9592884
1633,No Empirical,uniform,High,High,10000,8,1.0,0.7354117,0.8475357
1634,No Empirical,uniform,Medium,Low,10000,8,1.0,0.9191919,0.9578947
1635,No Empirical,uniform,Low,High,10000,8,0.4247788,0.8,0.5549133
1636,No Empirical,uniform,Medium,High,10000,8,0.9849624,0.8069815,0.8871332
1637,No Empirical,uniform,Low,Low,10000,8,0.4,0.952381,0.5633803
1638,No Empirical,uniform,Very High,High,10000,8,1.0,0.7994634,0.8885576
1639,No Empirical,uniform,High,Low,10000,8,1.0,0.9392971,0.9686985
1640,No Empirical,uniform,High,High,10000,10,1.0,0.756195,0.8611743
1641,No Empirical,uniform,Very High,Low,10000,10,1.0,0.9230769,0.96
1642,No Empirical,uniform,Very High,High,10000,10,1.0,0.7974514,0.8873134
1643,No Empirical,uniform,Medium,High,10000,10,0.980198,0.8131417,0.8888889
1644,No Empirical,uniform,Low,High,10000,10,0.4363636,0.8,0.5647059
1645,No Empirical,uniform,Low,Low,10000,10,0.4137931,0.952381,0.5769231
1646,No Empirical,uniform,High,Low,10000,10,1.0,0.936901,0.9674227
1647,No Empirical,uniform,Medium,Low,10000,10,1.0,0.9191919,0.9578947
1648,No Empirical,uniform,High,High,10000,12,0.9968187,0.7513989,0.8568824
1649,No Empirical,uniform,Low,Low,10000,12,0.3870968,0.952381,0.5504587
1650,No Empirical,uniform,Medium,High,10000,12,0.9753086,0.8110883,0.8856502
1651,No Empirical,uniform,Very High,Low,10000,12,1.0,0.921762,0.9592884
1652,No Empirical,uniform,Medium,Low,10000,12,1.0,0.9191919,0.9578947
1653,No Empirical,uniform,Low,High,10000,12,0.440367,0.8,0.5680473
1654,No Empirical,uniform,Very High,High,10000,12,1.0,0.7967807,0.8868981
1655,No Empirical,uniform,High,Low,10000,12,1.0,0.9353035,0.9665704
1656,No Empirical,uniform,Low,Low,10000,14,0.375,0.952381,0.5381166
1657,No Empirical,uniform,High,Low,10000,14,1.0,0.9353035,0.9665704
1658,No Empirical,uniform,High,High,10000,14,1.0,0.753797,0.8596171
1659,No Empirical,uniform,Very High,Low,10000,14,1.0,0.921762,0.9592884
1660,No Empirical,uniform,Low,High,10000,14,0.4571429,0.8,0.5818182
1661,No Empirical,uniform,Medium,Low,10000,14,1.0,0.9191919,0.9578947
1662,No Empirical,uniform,Medium,High,10000,14,0.9802469,0.8151951,0.8901345
1663,No Empirical,uniform,Very High,High,10000,14,1.0,0.7987928,0.8881432
1664,No Empirical,uniform,Very High,High,10000,16,1.0,0.8008048,0.8893855
1665,No Empirical,uniform,High,High,10000,16,0.9968619,0.7617906,0.8636158
1666,No Empirical,uniform,High,Low,10000,16,1.0,0.9337061,0.9657166
1667,No Empirical,uniform,Medium,High,10000,16,0.9826733,0.8151951,0.8911336
1668,No Empirical,uniform,Very High,Low,10000,16,1.0,0.921762,0.9592884
1669,No Empirical,uniform,Medium,Low,10000,16,1.0,0.9191919,0.9578947
1670,No Empirical,uniform,Low,Low,10000,16,0.4166667,0.952381,0.5797101
1671,No Empirical,uniform,Low,High,10000,16,0.4495413,0.8166667,0.5798817
1672,No Empirical,uniform,Medium,Low,10000,18,1.0,0.9191919,0.9578947
1673,No Empirical,uniform,High,High,10000,18,1.0,0.7521982,0.8585766
1674,No Empirical,uniform,Medium,High,10000,18,0.9875312,0.8131417,0.8918919
1675,No Empirical,uniform,Low,Low,10000,18,0.3351955,0.952381,0.4958678
1676,No Empirical,uniform,Low,High,10000,18,0.4571429,0.8,0.5818182
1677,No Empirical,uniform,High,Low,10000,18,1.0,0.936901,0.9674227
1678,No Empirical,uniform,Very High,Low,10000,18,1.0,0.921762,0.9592884
1679,No Empirical,uniform,Very High,High,10000,18,1.0,0.8028169,0.890625
1680,No Empirical,uniform,Medium,Low,10000,20,1.0,0.9191919,0.9578947
1681,No Empirical,uniform,Medium,High,10000,20,0.9659367,0.8151951,0.8841871
1682,No Empirical,uniform,High,High,10000,20,1.0,0.753797,0.8596171
1683,No Empirical,uniform,Low,Low,10000,20,0.3636364,0.952381,0.5263158
1684,No Empirical,uniform,Low,High,10000,20,0.4137931,0.8,0.5454545
1685,No Empirical,uniform,High,Low,10000,20,1.0,0.9384984,0.9682736
1686,No Empirical,uniform,Very High,Low,10000,20,1.0,0.921762,0.9592884
1687,No Empirical,uniform,Very High,High,10000,20,1.0,0.7947686,0.8856502
1688,No Empirical,uniform,Very High,Low,10000,3,1.0,0.921762,0.9592884
1689,No Empirical,uniform,Low,Low,10000,3,0.3870968,0.952381,0.5504587
1690,No Empirical,uniform,Low,High,10000,3,0.4414414,0.8166667,0.5730994
1691,No Empirical,uniform,Medium,High,10000,3,0.9824121,0.8028747,0.8836158
1692,No Empirical,uniform,Very High,High,10000,3,1.0,0.8008048,0.8893855
1693,No Empirical,uniform,High,High,10000,3,1.0,0.7402078,0.850712
1694,No Empirical,uniform,Medium,Low,10000,3,0.9956236,0.9191919,0.9558824
1695,No Empirical,uniform,High,Low,10000,3,1.0,0.9353035,0.9665704
1696,No Empirical,uniform,Very High,Low,10000,5,1.0,0.921762,0.9592884
1697,No Empirical,uniform,High,Low,10000,5,1.0,0.9376997,0.9678483
1698,No Empirical,uniform,Low,Low,10000,5,0.3773585,0.952381,0.5405405
1699,No Empirical,uniform,Medium,High,10000,5,0.9824121,0.8028747,0.8836158
1700,No Empirical,uniform,Medium,Low,10000,5,1.0,0.9191919,0.9578947
1701,No Empirical,uniform,Very High,High,10000,5,1.0,0.7967807,0.8868981
1702,No Empirical,uniform,High,High,10000,5,1.0,0.7545963,0.8601367
1703,No Empirical,uniform,Low,High,10000,5,0.440367,0.8,0.5680473
1704,No Empirical,uniform,High,Low,10000,7,1.0,0.936901,0.9674227
1705,No Empirical,uniform,Very High,High,10000,7,1.0,0.7914152,0.8835642
1706,No Empirical,uniform,High,High,10000,7,0.9968321,0.7545963,0.8589627
